Title,Published,Sentiment Score,inverted_score,skewed_score,inverted_skewed_score
Last month was best March since 2021 for auction sales & EV volumes hit all-time high,"04/14/2025, 08:50 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
3 Ways Investing In Tesla Stock Could Enhance Your Retirement Funds,"04/14/2025, 09:01 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla (TSLA) has to replace computer in ~4 million cars or compensate their owners,"04/14/2025, 10:09 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Ninth Circuit hands win to ex-Tesla engineer in fight over arbitration award,"04/14/2025, 10:19 PM, +0000 UTC",0.6,0.4,0.36,0.16
Global EV sales jump 40% in March despite tariff turmoil,"04/14/2025, 11:01 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Volkswagen – Battery EV sales rise in Europe, plunge in China","04/15/2025, 12:20 AM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla recall ~4 million and Tesla Regret Syndrome,"04/15/2025, 01:42 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Chinese EV battery giant CATL posts 33% surge in Q1 profit,"04/15/2025, 02:01 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Chinese EV battery giant CATL defies market dip with 33pc Q1 profit jump,"04/15/2025, 02:19 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla’s Stock Down 50%, And There Is Still More Trouble Ahead","04/15/2025, 02:29 AM, +0000 UTC",0.1,0.9,0.01,0.81
PA Tesla FSD Crashes While Driver Sleeps,"04/15/2025, 07:04 AM, +0000 UTC",0.1,0.9,0.01,0.81
"S&P 500 and Nasdaq struggle for direction as markets weigh rate cuts, tariff risks","04/15/2025, 07:55 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Karsan results 2024: profit up 28%, electric bus sales reach 540 units","04/15/2025, 08:04 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
New report uncovers major trend in the used EV market — here's everything you need to know before selling your EV,"04/15/2025, 08:15 AM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla (TSLA) begins the rollout of the 2025 Spring Release OTA software update (2025.14),"04/15/2025, 08:31 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Key Decisions in the Face of Adversity Have Helped Rivian Turn a Profit,"04/15/2025, 08:58 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
The Biggest Winners From Tesla's Sales Slump,"04/15/2025, 09:01 AM, +0000 UTC",0.6,0.4,0.36,0.16
Global electric vehicle sales up 29% in 1st quarter,"04/15/2025, 09:17 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Global electric vehicle sales up 29% in March, researchers find","04/15/2025, 10:03 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Global EV sales surge in Q1 2025, driven by strong demand in China","04/15/2025, 10:24 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla Faces Class Action Lawsuit Over Alleged Fake Odometer Readings To Dodge Car Repairs,"04/15/2025, 10:49 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
'Brand loyalty is becoming a bigger question': Tesla trade-ins up a staggering 250% in March as Americans turn on Elon Musk. Here's what this means for Tesla and competition in the EV market,"04/15/2025, 11:00 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla trade-ins up 250% as Americans turn on Elon Musk. Here's what this means for Tesla and the EV market,"04/15/2025, 11:30 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Tesla's £7.9B Dilemma: Fix 4M Cars or Pay Up!,"04/15/2025, 11:31 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
BMO Highlights Rollercoaster Trends In Canadian EV Sales,"04/15/2025, 11:48 AM, +0000 UTC",0.5,0.5,0.25,0.25
Auto Brands Leading the US EV Revolution — CHARTS,"04/15/2025, 12:11 PM, +0000 UTC",0.75,0.25,0.5625,0.0625
Tesla Vs. BYD: Tesla Brand 'Destruction' Takes Toll As Fast-Charging Rival Booms,"04/15/2025, 12:22 PM, +0000 UTC",0.35,0.65,0.1224999999999999,0.4225
Those reporting BYD overtook Tesla as top global electric vehicle maker are wrong,"04/15/2025, 12:41 PM, +0000 UTC",0.6,0.4,0.36,0.16
"With federal EV support uncertain, Oregon lawmakers consider revamping the state’s popular rebate to prioritize lower-income buyers","04/15/2025, 01:01 PM, +0000 UTC",0.5,0.5,0.25,0.25
"Global EV sales climbed 29% in March, powered by China & Europe","04/15/2025, 01:34 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Trump tariffs live updates: Chips and pharma probes , hints at possible auto exemptions","04/15/2025, 01:56 PM, +0000 UTC",0.45,0.55,0.2025,0.3025
Tesla's Market Share Declines Amidst Rising EV Competition - News and Statistics,"04/15/2025, 02:20 PM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Where next for the Tesla share price? 2025 is set to be a make or break year,"04/15/2025, 02:30 PM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla quietly adds a stealthy new twist to its Autopilot system,"04/15/2025, 02:49 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
The biggest winners from Tesla's sales slump,"04/15/2025, 03:24 PM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla's struggling stock just saw a dreaded 'death cross' that could signal further losses,"04/15/2025, 03:53 PM, +0000 UTC",0.1,0.9,0.01,0.81
Wall Street Price Prediction: Tesla's Share Price Forecast for 2025,"04/15/2025, 04:22 PM, +0000 UTC",0.6,0.4,0.36,0.16
Rivian (NASDAQ: RIVN) Price Prediction and Forecast 2025-2030 for April 15,"04/15/2025, 04:24 PM, +0000 UTC",0.5,0.5,0.25,0.25
"How To Value Tesla, With Elon Musk Behind The Wheel","04/15/2025, 04:25 PM, +0000 UTC",0.67,0.3299999999999999,0.4489000000000001,0.1088999999999999
Global Electric Vehicle Sales Jump In March: What Country Leads In Sales?,"04/15/2025, 04:37 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla's Q1 2025 Earnings Call: Top Investor Questions,"04/15/2025, 04:43 PM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla Holds Top Spot in U.S. EV Market Despite Q1 Sales Dip,"04/15/2025, 04:44 PM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Faces Class Action Lawsuit Alleging Odometer Manipulation,"04/15/2025, 05:02 PM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla faces potentially largest recall,"04/15/2025, 05:15 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Accused Of Inflating Mileage With Software To Deny Warranty Repairs,"04/15/2025, 05:20 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
BMW Group surges ahead in EV sales,"04/15/2025, 05:40 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Tesla Faces One Of The Most Expensive Recalls In Automotive History, Prepares To Replace FSD Computers in Nearly 4 Million Vehicles","04/15/2025, 06:23 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Odometers Could Be Overestimating Mileage By As Much As 117%: Lawsuit,"04/15/2025, 06:55 PM, +0000 UTC",0.1,0.9,0.01,0.81
Tesla Faces Q1 2025 Delivery Pressure as Pre-Market Stock Dips Below $251,"04/15/2025, 07:37 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Stocks fizzle after two-day rally driven by bank earnings and tech,"04/15/2025, 08:44 PM, +0000 UTC",0.4,0.6,0.16,0.36
Trump tariffs live updates: Bessent hopes for progress in 90-day 'pause' window as Trump presses China,"04/15/2025, 09:37 PM, +0000 UTC",0.5,0.5,0.25,0.25
EV Sales Increased by More Than 10% in the US Despite Tesla Sales Dropping,"04/15/2025, 10:06 PM, +0000 UTC",0.6,0.4,0.36,0.16
Elon Musk goes on Tesla self-driving propaganda spree ahead of TSLA earnings,"04/15/2025, 10:13 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Elon Musk continues to push optimistic goal for Tesla Full Self-Driving,"04/15/2025, 10:33 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla Sales Fall Globally, But Demand Grows In Ukraine Amid Price Drop","04/15/2025, 10:37 PM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla’s electric car dominance under threat by a wave of fresh EVs,"04/15/2025, 11:02 PM, +0000 UTC",0.4,0.6,0.16,0.36
California Attorney General Declines to Join Musk's Lawsuit Against OpenAI,"04/15/2025, 11:59 PM, +0000 UTC",0.5,0.5,0.25,0.25
"U.S. EV Sales Rise in 2025, but Tesla’s Dominance Slips","04/16/2025, 12:30 AM, +0000 UTC",0.5,0.5,0.25,0.25
"China's Q1 GDP grows 5.4% y/y, beating expectations","04/16/2025, 02:03 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Elon Musk Says Your Tesla Will Drive From The Factory Floor To Your House “This Year,” Joe Rogan Becomes A Fan Of FSD, But The Cybercab Has Now Hit A Tariff Roadblock","04/16/2025, 02:58 AM, +0000 UTC",0.67,0.3299999999999999,0.4489000000000001,0.1088999999999999
The Auto Brands Electrifying Fastest in USA — Sales Charts (EXCLUSIVE),"04/16/2025, 03:57 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Tesla’s $500 Million headache: 4 million vehicles need self-driving computer upgrades,"04/16/2025, 04:00 AM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
"Even as global EV sales rose 29% in March, Tesla lost in Europe & China","04/16/2025, 06:57 AM, +0000 UTC",0.4,0.6,0.16,0.36
"Tesla halts US-made models in China, Xpeng eyes Europe sales: 7 EV reads","04/16/2025, 07:00 AM, +0000 UTC",0.5,0.5,0.25,0.25
Chevrolet EV sales momentum building despite federal policy uncertainty,"04/16/2025, 07:00 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla stock near ‘Death Cross’ after market volatility amid tariff uncertainty,"04/16/2025, 07:19 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
GuGo slashes EV prices by over Rs1 million but why?,"04/16/2025, 08:05 AM, +0000 UTC",0.6,0.4,0.36,0.16
China drives global EV sales up 29% in Q1,"04/16/2025, 08:56 AM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla Stock Hits 'Death Cross' on Wall Street, But What Does This Mean For Elon Musk, EV Investors?","04/16/2025, 09:40 AM, +0000 UTC",0.4,0.6,0.16,0.36
Beam Global Expands into Romania with First EV ARC™ Sales and Prestigious Innovation Award,"04/16/2025, 10:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Beam Global's EV Charging Systems Break Into European Market with Romanian Deal,"04/16/2025, 10:00 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
"Beam Global Announces First EV ARC™ Sales in Romania, Supporting Renewable Energy Transition","04/16/2025, 10:11 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Chilean Supply Wave Fuels U.S. Lithium Carbonate Decline in Early April,"04/16/2025, 10:24 AM, +0000 UTC",0.5,0.5,0.25,0.25
"2026 Subaru Solterra EV gets longer range, more power and other upgrades as competition heats up","04/16/2025, 10:25 AM, +0000 UTC",0.75,0.25,0.5625,0.0625
Joe Rogan's Tesla Remark Takes Internet by Storm,"04/16/2025, 10:42 AM, +0000 UTC",0.5,0.5,0.25,0.25
"Tesla Touts FSD Capabilities, Elon Says Predicts Cars Will Soon 'Drive Itself Right To Your House'","04/16/2025, 10:54 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Electric vehicle sales to grow 29% in 2025 — Rho Motion report,"04/16/2025, 11:04 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
NEPRA slashes EV charging station tariff by Rs22,"04/16/2025, 11:18 AM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
'Strategic advancement for the UK': £30m lithium chloride factory opens in Basingstoke,"04/16/2025, 12:00 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
TSLA Q1 Earnings Preview: Can Energy Storage Offset Weak EV Sales?,"04/16/2025, 12:31 PM, +0000 UTC",0.5,0.5,0.25,0.25
Lyten Begins U.S. Production of Battery Grade Lithium-Metal as a Major Step in Expanding its U.S. Battery Supply Chain,"04/16/2025, 01:00 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
SAIC Motor to join Huawei in new smart EV project to stem multi-year sales slump,"04/16/2025, 01:04 PM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Stock Eyes Breakout With Earnings on Deck,"04/16/2025, 01:15 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Thapar Institute Host the Third Round of BYD-ASDC EV Innovation Challenge,"04/16/2025, 01:16 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
Tesla Sales Drop in Europe,"04/16/2025, 02:15 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Dialogue with Yuan Xiaolin from Volvo: Luxury is not just a pile of parameters; car companies must be responsible to users,"04/16/2025, 02:16 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
BMW EV Sales Share Approaching Diesel In Germany,"04/16/2025, 02:18 PM, +0000 UTC",0.7,0.3,0.4899999999999999,0.09
"Tesla's first-quarter registrations in California fell 15%, industry data shows","04/16/2025, 03:04 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Lyten Begins U.S. Production of Lithium-Metal Foil for Next-Gen Batteries,"04/16/2025, 03:21 PM, +0000 UTC",0.8,0.1999999999999999,0.6400000000000001,0.0399999999999999
Trump orders Section 232 probe of critical minerals,"04/16/2025, 03:29 PM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla Slumps Below 50% Share of California’s Electric Car Market,"04/16/2025, 03:31 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Dives Because China Trade War Is New Problem for the Stock,"04/16/2025, 04:24 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla class action says automaker alters odometers to avoid warranty repairs,"04/16/2025, 04:26 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla Accused of Hacking Odometers to Rip Off Customers,"04/16/2025, 04:28 PM, +0000 UTC",0.0,1.0,0.0,1.0
Tesla Accused of Fudging Odometers to Avoid Warranty Repairs,"04/16/2025, 04:51 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla’s Market Share in California Falls Below 50%,"04/16/2025, 05:00 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla (TSLA) sales continue to slide in California,"04/16/2025, 05:33 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla (NasdaqGS:TSLA) Reports First Quarter 2025 Vehicle Production & Delivery,"04/16/2025, 05:55 PM, +0000 UTC",0.5,0.5,0.25,0.25
Tesla Faces Setbacks As California Registrations Drop Dramatically,"04/16/2025, 06:02 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla slumps below 50% share of California’s electric car market,"04/16/2025, 06:13 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla continues California domination despite slide in registrations,"04/16/2025, 06:26 PM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla’s Slide Could Derail California’s Clean Car Goals,"04/16/2025, 06:45 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla accused of manipulating odometer in new lawsuit,"04/16/2025, 06:47 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla registrations slump 15% in EV-loving California,"04/16/2025, 06:52 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Lawsuit claims Tesla misreports mileage to avoid warranty claims,"04/16/2025, 07:01 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Dow Jones Today: Stocks Plunge as Fed Chair Powell Delivers View on Tariffs; Nvidia, AMD Lead Tech Rout as US Restricts Chip Exports to China","04/16/2025, 07:03 PM, +0000 UTC",0.15,0.85,0.0225,0.7224999999999999
"Stock market today: Dow, S&P 500, Nasdaq smoked as Powell warns of 'challenging' tariff impact, Nvidia plunges","04/16/2025, 07:23 PM, +0000 UTC",0.15,0.85,0.0225,0.7224999999999999
Tesla’s quarterly registrations drop 15% in key California market amid Elon Musk backlash,"04/16/2025, 07:31 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla's California electric car sales decline, market share slips under 50%","04/16/2025, 07:38 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla’s California Sales Tank Amid A Grim Quarter For The Top EV Brand,"04/16/2025, 07:39 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla (TSLA) Stock Falls as California Sales Continue Six-Quarter Decline,"04/16/2025, 08:00 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Californians Reject Elon Musk As Tesla's EV Market Share Drops Below 50%,"04/16/2025, 08:27 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla's Odometers Are Inaccurate, Lawsuit Claims","04/16/2025, 08:28 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Lawsuit: Owners Say Tesla Is Faking Odometer Readings,"04/16/2025, 08:30 PM, +0000 UTC",0.1,0.9,0.01,0.81
"Tesla fudged odometer to screw me out of warranty, Model Y owner claims","04/17/2025, 02:10 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
"Tesla Sued, Unaccuracy Odometer Allegedly Loss Of Consumers","04/17/2025, 03:17 AM, +0000 UTC",0.1,0.9,0.01,0.81
Class-Action Lawsuit Accuses Tesla of Manipulating Odometers to Avoid Warranty Obligations,"04/17/2025, 06:57 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
"""Anti-Musk"" sentiment surged! Tesla lost ground in California: EV market share fell below 50%.","04/17/2025, 07:12 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla whistleblower wins latest legal battle in fight against Musk,"04/17/2025, 09:41 AM, +0000 UTC",0.4,0.6,0.16,0.36
Tesla Whistleblower Cristina Balan Gets Green Light to Sue Elon Musk in Open Court,"04/17/2025, 10:10 AM, +0000 UTC",0.4,0.6,0.16,0.36
GLJ tells investors to ‘aggressively short’ Tesla through Q2,"04/17/2025, 11:56 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla sued for allegedly faking odometer readings to avoid warranty repairs,"04/17/2025, 12:01 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla Whistleblower Wants to 'Take On' Elon Musk in Open Court After Judge Reverses Defamation Case in Her Favor,"04/17/2025, 01:38 PM, +0000 UTC",0.55,0.4499999999999999,0.3025,0.2024999999999999
"Tesla Faces Harsh Q2 Outlook, Analyst Calls for Aggressive Short","04/17/2025, 01:53 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla odometer uses “predictive algorithms” to void warranty, lawsuit claims","04/17/2025, 02:15 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Cristina Balan Wins Appeal Against Tesla and Elon Musk in Defamation Web of Lawsuits,"04/17/2025, 02:56 PM, +0000 UTC",0.6,0.4,0.36,0.16
Tesla Accused of Hacking Customers’ Odometers to Avoid Warranty Repairs,"04/17/2025, 04:33 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
Ford issues pair of recalls impacting 148K trucks and SUVs,"04/17/2025, 05:40 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Under the Hood: Tesla’s Cybertruck Faces Choppy Roads Ahead,"04/17/2025, 07:28 PM, +0000 UTC",0.3,0.7,0.09,0.4899999999999999
Tesla Faces Lawsuit over Alleged Odometer Manipulation,"04/17/2025, 09:23 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla Whistleblower Wins Appeal Reviving Defamation Case Against Musk,"04/17/2025, 09:43 PM, +0000 UTC",0.4,0.6,0.16,0.36
Why Tesla’s Cybertruck Struggles in Europe: An Ongoing Roadblock,"04/17/2025, 09:48 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
"Tesla speeds up odometers to avoid warranty repairs, US lawsuit claims","04/17/2025, 10:12 PM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla owner claims faulty odometer voided warrant,"04/17/2025, 10:20 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Quebec class action lawsuit over Tesla paint defects moves ahead,"04/18/2025, 12:46 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla speeding up odometers to avoid warranty repairs: US lawsuit claim,"04/18/2025, 04:15 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
Elon Musk's Tesla Reportedly Manipulating Odometers To Dodge Warranty Repairs - Tesla (NASDAQ:TSLA),"04/18/2025, 07:44 AM, +0000 UTC",0.05,0.95,0.0025,0.9025
Tesla accused of using algorithms to accelerate odometer mileage,"04/18/2025, 09:43 AM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
Tesla settles Black employee’s U.S. lawsuit alleging pervasive harassment,"04/18/2025, 10:23 AM, +0000 UTC",0.4,0.6,0.16,0.36
Lawsuit alleges Tesla inflated mileage to deny warranty claims,"04/18/2025, 10:43 AM, +0000 UTC",0.1,0.9,0.01,0.81
Lawsuit Claims Tesla May Be Adding Thousands Of Undriven Miles To Your Odometer,"04/18/2025, 12:05 PM, +0000 UTC",0.2,0.8,0.04,0.6400000000000001
